ref_date,year,month,geo,price_category,value,status,value_last_year,yoy_change,event
2021-08,2021,8,"St. John's, Newfoundland and Labrador",Total (house and land),102.8,normal,96.9,6.088751289989671,Stable
2021-09,2021,9,"St. John's, Newfoundland and Labrador",Total (house and land),102.3,normal,98.0,4.387755102040813,Stable
2021-10,2021,10,"St. John's, Newfoundland and Labrador",Total (house and land),102.3,normal,100.0,2.299999999999997,Stable
2021-11,2021,11,"St. John's, Newfoundland and Labrador",Total (house and land),103.5,normal,100.5,2.9850746268656714,Stable
2021-12,2021,12,"St. John's, Newfoundland and Labrador",Total (house and land),103.5,normal,100.7,2.7805362462760645,Stable
2022-01,2022,1,"St. John's, Newfoundland and Labrador",Total (house and land),104.7,normal,100.7,3.9721946375372394,Stable
2022-02,2022,2,"St. John's, Newfoundland and Labrador",Total (house and land),104.7,normal,100.7,3.9721946375372394,Stable
2022-03,2022,3,"St. John's, Newfoundland and Labrador",Total (house and land),104.7,normal,101.5,3.1527093596059137,Stable
2022-04,2022,4,"St. John's, Newfoundland and Labrador",Total (house and land),104.7,normal,102.1,2.5465230166503514,Stable
2022-05,2022,5,"St. John's, Newfoundland and Labrador",Total (house and land),104.7,normal,101.7,2.949852507374631,Stable
2022-06,2022,6,"St. John's, Newfoundland and Labrador",Total (house and land),105.2,normal,102.2,2.935420743639922,Stable
2022-07,2022,7,"St. John's, Newfoundland and Labrador",Total (house and land),105.2,normal,102.3,2.834799608993163,Stable
2022-08,2022,8,"St. John's, Newfoundland and Labrador",Total (house and land),105.2,normal,102.8,2.334630350194558,Stable
2022-09,2022,9,"St. John's, Newfoundland and Labrador",Total (house and land),105.6,normal,102.3,3.2258064516129004,Stable
2022-10,2022,10,"St. John's, Newfoundland and Labrador",Total (house and land),105.6,normal,102.3,3.2258064516129004,Stable
2022-11,2022,11,"St. John's, Newfoundland and Labrador",Total (house and land),105.6,normal,103.5,2.0289855072463716,Stable
2022-12,2022,12,"St. John's, Newfoundland and Labrador",Total (house and land),105.6,normal,103.5,2.0289855072463716,Stable
2023-01,2023,1,"St. John's, Newfoundland and Labrador",Total (house and land),106.2,normal,104.7,1.4326647564469912,Stable
2023-02,2023,2,"St. John's, Newfoundland and Labrador",Total (house and land),106.2,normal,104.7,1.4326647564469912,Stable
2023-03,2023,3,"St. John's, Newfoundland and Labrador",Total (house and land),106.2,normal,104.7,1.4326647564469912,Stable
2023-04,2023,4,"St. John's, Newfoundland and Labrador",Total (house and land),105.8,normal,104.7,1.050620821394455,Stable
2023-05,2023,5,"St. John's, Newfoundland and Labrador",Total (house and land),105.8,normal,104.7,1.050620821394455,Stable
2023-06,2023,6,"St. John's, Newfoundland and Labrador",Total (house and land),105.8,normal,105.2,0.5703422053231885,Stable
2023-07,2023,7,"St. John's, Newfoundland and Labrador",Total (house and land),106.9,normal,105.2,1.6159695817490523,Stable
2023-08,2023,8,"St. John's, Newfoundland and Labrador",Total (house and land),106.9,normal,105.2,1.6159695817490523,Stable
2023-09,2023,9,"St. John's, Newfoundland and Labrador",Total (house and land),106.9,normal,105.6,1.2310606060606168,Stable
2023-10,2023,10,"St. John's, Newfoundland and Labrador",Total (house and land),106.9,normal,105.6,1.2310606060606168,Stable
2023-11,2023,11,"St. John's, Newfoundland and Labrador",Total (house and land),105.8,normal,105.6,0.18939393939394208,Stable
2023-12,2023,12,"St. John's, Newfoundland and Labrador",Total (house and land),105.8,normal,105.6,0.18939393939394208,Stable
2024-01,2024,1,"St. John's, Newfoundland and Labrador",Total (house and land),105.8,normal,106.2,-0.3766478342749583,Stable
2024-02,2024,2,"St. John's, Newfoundland and Labrador",Total (house and land),105.8,normal,106.2,-0.3766478342749583,Stable
2024-03,2024,3,"St. John's, Newfoundland and Labrador",Total (house and land),105.7,normal,106.2,-0.4708097928436911,Stable
2024-04,2024,4,"St. John's, Newfoundland and Labrador",Total (house and land),105.7,normal,105.8,-0.09451795841209293,Stable
2024-05,2024,5,"St. John's, Newfoundland and Labrador",Total (house and land),106.1,normal,105.8,0.2835538752362922,Stable
2024-06,2024,6,"St. John's, Newfoundland and Labrador",Total (house and land),107.1,normal,105.8,1.2287334593572752,Stable
2024-07,2024,7,"St. John's, Newfoundland and Labrador",Total (house and land),107.1,normal,106.9,0.18709073900840845,Stable
2024-08,2024,8,"St. John's, Newfoundland and Labrador",Total (house and land),107.1,normal,106.9,0.18709073900840845,Stable
2024-09,2024,9,"St. John's, Newfoundland and Labrador",Total (house and land),107.1,normal,106.9,0.18709073900840845,Stable
2024-10,2024,10,"St. John's, Newfoundland and Labrador",Total (house and land),107.1,normal,106.9,0.18709073900840845,Stable
1982-01,1982,1,"Toronto, Ontario",Total (house and land),32.7,normal,28.0,16.785714285714295,Boom
1982-02,1982,2,"Toronto, Ontario",Total (house and land),32.4,normal,28.5,13.684210526315784,Stable
1982-03,1982,3,"Toronto, Ontario",Total (house and land),32.4,normal,29.8,8.724832214765094,Stable
1982-04,1982,4,"Toronto, Ontario",Total (house and land),32.4,normal,31.2,3.8461538461538445,Stable
1982-05,1982,5,"Toronto, Ontario",Total (house and land),32.3,normal,32.3,0.0,Stable
1982-06,1982,6,"Toronto, Ontario",Total (house and land),32.1,normal,32.3,-0.6191950464396153,Stable
1982-07,1982,7,"Toronto, Ontario",Total (house and land),32.1,normal,32.2,-0.31055900621118454,Stable
1982-08,1982,8,"Toronto, Ontario",Total (house and land),31.6,normal,32.5,-2.7692307692307647,Stable
1982-09,1982,9,"Toronto, Ontario",Total (house and land),31.5,normal,32.6,-3.37423312883436,Stable
1982-10,1982,10,"Toronto, Ontario",Total (house and land),31.1,normal,32.5,-4.307692307692303,Stable
1982-11,1982,11,"Toronto, Ontario",Total (house and land),30.9,normal,32.5,-4.923076923076927,Stable
1982-12,1982,12,"Toronto, Ontario",Total (house and land),30.7,normal,32.5,-5.538461538461541,Crash
1983-01,1983,1,"Toronto, Ontario",Total (house and land),30.7,normal,32.7,-6.116207951070347,Crash
1983-02,1983,2,"Toronto, Ontario",Total (house and land),30.6,normal,32.4,-5.5555555555555465,Crash
1983-03,1983,3,"Toronto, Ontario",Total (house and land),30.6,normal,32.4,-5.5555555555555465,Crash
1983-04,1983,4,"Toronto, Ontario",Total (house and land),30.5,normal,32.4,-5.864197530864193,Crash
1983-05,1983,5,"Toronto, Ontario",Total (house and land),30.4,normal,32.3,-5.8823529411764675,Crash
1983-06,1983,6,"Toronto, Ontario",Total (house and land),30.6,normal,32.1,-4.672897196261682,Stable
1983-07,1983,7,"Toronto, Ontario",Total (house and land),30.5,normal,32.1,-4.984423676012465,Stable
1983-08,1983,8,"Toronto, Ontario",Total (house and land),30.5,normal,31.6,-3.481012658227853,Stable
1983-09,1983,9,"Toronto, Ontario",Total (house and land),30.5,normal,31.5,-3.1746031746031744,Stable
1983-10,1983,10,"Toronto, Ontario",Total (house and land),30.5,normal,31.1,-1.929260450160776,Stable
1983-11,1983,11,"Toronto, Ontario",Total (house and land),30.5,normal,30.9,-1.294498381877018,Stable
1983-12,1983,12,"Toronto, Ontario",Total (house and land),30.5,normal,30.7,-0.6514657980456003,Stable
1984-01,1984,1,"Toronto, Ontario",Total (house and land),30.5,normal,30.7,-0.6514657980456003,Stable
1984-02,1984,2,"Toronto, Ontario",Total (house and land),30.5,normal,30.6,-0.3267973856209197,Stable
1984-03,1984,3,"Toronto, Ontario",Total (house and land),30.6,normal,30.6,0.0,Stable
1984-04,1984,4,"Toronto, Ontario",Total (house and land),30.6,normal,30.5,0.32786885245902103,Stable
1984-05,1984,5,"Toronto, Ontario",Total (house and land),30.7,normal,30.4,0.9868421052631603,Stable
1984-06,1984,6,"Toronto, Ontario",Total (house and land),30.7,normal,30.6,0.32679738562090804,Stable
1984-07,1984,7,"Toronto, Ontario",Total (house and land),30.8,normal,30.5,0.9836065573770515,Stable
1984-08,1984,8,"Toronto, Ontario",Total (house and land),30.7,normal,30.5,0.6557377049180304,Stable
1984-09,1984,9,"Toronto, Ontario",Total (house and land),30.7,normal,30.5,0.6557377049180304,Stable
1984-10,1984,10,"Toronto, Ontario",Total (house and land),30.8,normal,30.5,0.9836065573770515,Stable
1984-11,1984,11,"Toronto, Ontario",Total (house and land),30.8,normal,30.5,0.9836065573770515,Stable
1984-12,1984,12,"Toronto, Ontario",Total (house and land),30.8,normal,30.5,0.9836065573770515,Stable
1985-01,1985,1,"Toronto, Ontario",Total (house and land),30.9,normal,30.5,1.3114754098360608,Stable
1985-02,1985,2,"Toronto, Ontario",Total (house and land),31.0,normal,30.5,1.639344262295082,Stable
1985-03,1985,3,"Toronto, Ontario",Total (house and land),31.1,normal,30.6,1.6339869281045754,Stable
1985-04,1985,4,"Toronto, Ontario",Total (house and land),31.1,normal,30.6,1.6339869281045754,Stable
1985-05,1985,5,"Toronto, Ontario",Total (house and land),31.1,normal,30.7,1.3029315960912122,Stable
1985-06,1985,6,"Toronto, Ontario",Total (house and land),31.3,normal,30.7,1.9543973941368125,Stable
1985-07,1985,7,"Toronto, Ontario",Total (house and land),31.5,normal,30.8,2.2727272727272703,Stable
1985-08,1985,8,"Toronto, Ontario",Total (house and land),31.7,normal,30.7,3.257328990228013,Stable
1985-09,1985,9,"Toronto, Ontario",Total (house and land),31.9,normal,30.7,3.9087947882736134,Stable
1985-10,1985,10,"Toronto, Ontario",Total (house and land),32.0,normal,30.8,3.896103896103894,Stable
1985-11,1985,11,"Toronto, Ontario",Total (house and land),32.3,normal,30.8,4.870129870129858,Stable
1985-12,1985,12,"Toronto, Ontario",Total (house and land),32.5,normal,30.8,5.519480519480517,Stable
1986-01,1986,1,"Toronto, Ontario",Total (house and land),33.3,normal,30.9,7.766990291262131,Stable
1986-02,1986,2,"Toronto, Ontario",Total (house and land),34.1,normal,31.0,10.000000000000005,Stable
1986-03,1986,3,"Toronto, Ontario",Total (house and land),34.6,normal,31.1,11.254019292604502,Stable
1986-04,1986,4,"Toronto, Ontario",Total (house and land),34.8,normal,31.1,11.897106109324744,Stable
1986-05,1986,5,"Toronto, Ontario",Total (house and land),35.3,normal,31.1,13.504823151125386,Stable
1986-06,1986,6,"Toronto, Ontario",Total (house and land),35.8,normal,31.3,14.37699680511181,Stable
1986-07,1986,7,"Toronto, Ontario",Total (house and land),36.2,normal,31.5,14.920634920634928,Stable
1986-08,1986,8,"Toronto, Ontario",Total (house and land),37.1,normal,31.7,17.03470031545742,Boom
1986-09,1986,9,"Toronto, Ontario",Total (house and land),38.9,normal,31.9,21.9435736677116,Boom
1986-10,1986,10,"Toronto, Ontario",Total (house and land),39.7,normal,32.0,24.062500000000007,Boom
1986-11,1986,11,"Toronto, Ontario",Total (house and land),40.6,normal,32.3,25.696594427244595,Boom
1986-12,1986,12,"Toronto, Ontario",Total (house and land),41.0,normal,32.5,26.153846153846157,Boom
1987-01,1987,1,"Toronto, Ontario",Total (house and land),41.5,normal,33.3,24.624624624624637,Boom
1987-02,1987,2,"Toronto, Ontario",Total (house and land),42.8,normal,34.1,25.513196480938404,Boom
1987-03,1987,3,"Toronto, Ontario",Total (house and land),45.5,normal,34.6,31.502890173410396,Boom
1987-04,1987,4,"Toronto, Ontario",Total (house and land),46.5,normal,34.8,33.62068965517243,Boom
1987-05,1987,5,"Toronto, Ontario",Total (house and land),47.0,normal,35.3,33.1444759206799,Boom
1987-06,1987,6,"Toronto, Ontario",Total (house and land),47.1,normal,35.8,31.56424581005588,Boom
1987-07,1987,7,"Toronto, Ontario",Total (house and land),47.3,normal,36.2,30.662983425414346,Boom
1987-08,1987,8,"Toronto, Ontario",Total (house and land),47.3,normal,37.1,27.49326145552559,Boom
1987-09,1987,9,"Toronto, Ontario",Total (house and land),47.7,normal,38.9,22.622107969151685,Boom
1987-10,1987,10,"Toronto, Ontario",Total (house and land),48.0,normal,39.7,20.906801007556666,Boom
1987-11,1987,11,"Toronto, Ontario",Total (house and land),48.1,normal,40.6,18.472906403940886,Boom
1987-12,1987,12,"Toronto, Ontario",Total (house and land),48.2,normal,41.0,17.560975609756106,Boom
1988-01,1988,1,"Toronto, Ontario",Total (house and land),48.2,normal,41.5,16.144578313253017,Boom
1988-02,1988,2,"Toronto, Ontario",Total (house and land),48.9,normal,42.8,14.252336448598136,Stable
1988-03,1988,3,"Toronto, Ontario",Total (house and land),49.7,normal,45.5,9.230769230769237,Stable
1988-04,1988,4,"Toronto, Ontario",Total (house and land),51.7,normal,46.5,11.182795698924737,Stable
1988-05,1988,5,"Toronto, Ontario",Total (house and land),53.1,normal,47.0,12.978723404255321,Stable
1988-06,1988,6,"Toronto, Ontario",Total (house and land),53.9,normal,47.1,14.437367303609335,Stable
1988-07,1988,7,"Toronto, Ontario",Total (house and land),54.2,normal,47.3,14.58773784355181,Stable
1988-08,1988,8,"Toronto, Ontario",Total (house and land),55.0,normal,47.3,16.279069767441868,Boom
1988-09,1988,9,"Toronto, Ontario",Total (house and land),57.1,normal,47.7,19.706498951781967,Boom
1988-10,1988,10,"Toronto, Ontario",Total (house and land),57.8,normal,48.0,20.41666666666666,Boom
1988-11,1988,11,"Toronto, Ontario",Total (house and land),59.2,normal,48.1,23.076923076923077,Boom
1988-12,1988,12,"Toronto, Ontario",Total (house and land),61.0,normal,48.2,26.556016597510368,Boom
1989-01,1989,1,"Toronto, Ontario",Total (house and land),61.9,normal,48.2,28.42323651452281,Boom
1989-02,1989,2,"Toronto, Ontario",Total (house and land),64.1,normal,48.9,31.083844580777086,Boom
1989-03,1989,3,"Toronto, Ontario",Total (house and land),65.9,normal,49.7,32.59557344064387,Boom
1989-04,1989,4,"Toronto, Ontario",Total (house and land),66.6,normal,51.7,28.82011605415859,Boom
1989-05,1989,5,"Toronto, Ontario",Total (house and land),66.7,normal,53.1,25.6120527306968,Boom
1989-06,1989,6,"Toronto, Ontario",Total (house and land),67.0,normal,53.9,24.304267161410024,Boom
1989-07,1989,7,"Toronto, Ontario",Total (house and land),67.0,normal,54.2,23.616236162361616,Boom
1989-08,1989,8,"Toronto, Ontario",Total (house and land),67.0,normal,55.0,21.818181818181817,Boom
1989-09,1989,9,"Toronto, Ontario",Total (house and land),67.1,normal,57.1,17.51313485113834,Boom
1989-10,1989,10,"Toronto, Ontario",Total (house and land),67.1,normal,57.8,16.089965397923873,Boom
1989-11,1989,11,"Toronto, Ontario",Total (house and land),67.3,normal,59.2,13.682432432432423,Stable
1989-12,1989,12,"Toronto, Ontario",Total (house and land),67.3,normal,61.0,10.327868852459012,Stable
1990-01,1990,1,"Toronto, Ontario",Total (house and land),67.2,normal,61.9,8.562197092084013,Stable
1990-02,1990,2,"Toronto, Ontario",Total (house and land),66.9,normal,64.1,4.368174726989098,Stable
1990-03,1990,3,"Toronto, Ontario",Total (house and land),66.8,normal,65.9,1.3657056145675135,Stable
1990-04,1990,4,"Toronto, Ontario",Total (house and land),66.2,normal,66.6,-0.6006006006005878,Stable
1990-05,1990,5,"Toronto, Ontario",Total (house and land),66.0,normal,66.7,-1.0494752623688197,Stable
1990-06,1990,6,"Toronto, Ontario",Total (house and land),64.4,normal,67.0,-3.880597014925365,Stable
1990-07,1990,7,"Toronto, Ontario",Total (house and land),63.7,normal,67.0,-4.925373134328354,Stable
1990-08,1990,8,"Toronto, Ontario",Total (house and land),62.8,normal,67.0,-6.268656716417914,Crash
1990-09,1990,9,"Toronto, Ontario",Total (house and land),61.5,normal,67.1,-8.345752608047682,Crash
1990-10,1990,10,"Toronto, Ontario",Total (house and land),60.6,normal,67.1,-9.687034277198201,Crash
1990-11,1990,11,"Toronto, Ontario",Total (house and land),59.3,normal,67.3,-11.887072808320951,Crash
1990-12,1990,12,"Toronto, Ontario",Total (house and land),59.1,normal,67.3,-12.184249628528969,Crash
1991-01,1991,1,"Toronto, Ontario",Total (house and land),56.8,normal,67.2,-15.476190476190485,Crash
1991-02,1991,2,"Toronto, Ontario",Total (house and land),54.0,normal,66.9,-19.282511210762337,Crash
1991-03,1991,3,"Toronto, Ontario",Total (house and land),53.9,normal,66.8,-19.311377245508982,Crash
1991-04,1991,4,"Toronto, Ontario",Total (house and land),53.7,normal,66.2,-18.8821752265861,Crash
1991-05,1991,5,"Toronto, Ontario",Total (house and land),54.3,normal,66.0,-17.72727272727273,Crash
1991-06,1991,6,"Toronto, Ontario",Total (house and land),54.3,normal,64.4,-15.683229813664608,Crash
1991-07,1991,7,"Toronto, Ontario",Total (house and land),54.3,normal,63.7,-14.75667189952905,Crash
1991-08,1991,8,"Toronto, Ontario",Total (house and land),54.0,normal,62.8,-14.012738853503182,Crash
