ref_date,year,month,geo,house_index,land_index,land_premium,label
1988-01,1988,1,"Kitchener-Cambridge-Waterloo, Ontario",53.5,70.6,1.319626168224299,High Speculation
1988-01,1988,1,"London, Ontario",46.3,66.8,1.4427645788336934,High Speculation
1988-01,1988,1,Manitoba,40.6,31.8,0.7832512315270936,House-Driven
1988-01,1988,1,"Montréal, Quebec",49.3,46.3,0.9391480730223124,Moderate
1988-01,1988,1,New Brunswick,79.0,66.6,0.8430379746835442,Moderate
1988-01,1988,1,Newfoundland and Labrador,42.3,38.3,0.9054373522458629,Moderate
1988-01,1988,1,Nova Scotia,52.7,56.0,1.0626185958254268,Moderate
1988-01,1988,1,Ontario,46.1,56.2,1.2190889370932756,High Speculation
1988-01,1988,1,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",46.5,62.8,1.3505376344086022,High Speculation
1988-01,1988,1,Prairie Region,33.1,28.0,0.8459214501510574,Moderate
1988-01,1988,1,Quebec,50.1,43.0,0.8582834331337326,Moderate
1988-01,1988,1,"Québec, Quebec",54.2,33.0,0.6088560885608856,House-Driven
1988-01,1988,1,"Regina, Saskatchewan",25.2,26.2,1.0396825396825398,Moderate
1988-01,1988,1,"Saint John, Fredericton, and Moncton, New Brunswick",79.0,66.6,0.8430379746835442,Moderate
1988-01,1988,1,Saskatchewan,32.1,32.0,0.9968847352024922,Moderate
1988-01,1988,1,"Saskatoon, Saskatchewan",39.9,36.8,0.9223057644110275,Moderate
1988-01,1988,1,"St. Catharines-Niagara, Ontario",46.4,62.4,1.3448275862068966,High Speculation
1988-01,1988,1,"St. John's, Newfoundland and Labrador",42.3,38.3,0.9054373522458629,Moderate
1988-01,1988,1,"Toronto, Ontario",44.4,53.0,1.1936936936936937,Moderate
1988-01,1988,1,"Vancouver, British Columbia",79.9,55.2,0.690863579474343,House-Driven
1988-01,1988,1,"Victoria, British Columbia",155.5,35.6,0.22893890675241158,House-Driven
1988-01,1988,1,"Windsor, Ontario",77.5,61.8,0.7974193548387096,House-Driven
1988-01,1988,1,"Winnipeg, Manitoba",40.6,31.8,0.7832512315270936,House-Driven
1988-02,1988,2,Alberta,30.9,25.6,0.8284789644012945,Moderate
1988-02,1988,2,Atlantic Region,56.0,48.7,0.8696428571428572,Moderate
1988-02,1988,2,British Columbia,86.6,52.0,0.6004618937644343,House-Driven
1988-02,1988,2,"Calgary, Alberta",27.8,24.3,0.8741007194244604,Moderate
1988-02,1988,2,Canada,50.1,46.9,0.936127744510978,Moderate
1988-02,1988,2,"Edmonton, Alberta",36.6,27.9,0.7622950819672131,House-Driven
1988-02,1988,2,"Greater Sudbury, Ontario",75.2,61.2,0.8138297872340425,Moderate
1988-02,1988,2,"Halifax, Nova Scotia",53.3,56.3,1.0562851782363978,Moderate
1988-02,1988,2,"Hamilton, Ontario",47.8,70.6,1.4769874476987448,High Speculation
1988-02,1988,2,"Kitchener-Cambridge-Waterloo, Ontario",54.1,70.6,1.3049907578558224,High Speculation
1988-02,1988,2,"London, Ontario",46.3,67.3,1.4535637149028078,High Speculation
1988-02,1988,2,Manitoba,40.8,31.8,0.7794117647058825,House-Driven
1988-02,1988,2,"Montréal, Quebec",49.5,47.3,0.9555555555555555,Moderate
1988-02,1988,2,New Brunswick,79.0,66.6,0.8430379746835442,Moderate
1988-02,1988,2,Newfoundland and Labrador,42.3,38.3,0.9054373522458629,Moderate
1988-02,1988,2,Nova Scotia,53.3,56.3,1.0562851782363978,Moderate
1988-02,1988,2,Ontario,46.7,57.1,1.222698072805139,High Speculation
1988-02,1988,2,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",47.1,63.0,1.3375796178343948,High Speculation
1988-02,1988,2,Prairie Region,33.1,28.3,0.8549848942598187,Moderate
1988-02,1988,2,Quebec,50.3,43.7,0.8687872763419484,Moderate
1988-02,1988,2,"Québec, Quebec",54.6,33.2,0.6080586080586081,House-Driven
1988-02,1988,2,"Regina, Saskatchewan",25.2,26.2,1.0396825396825398,Moderate
1988-02,1988,2,"Saint John, Fredericton, and Moncton, New Brunswick",79.0,66.6,0.8430379746835442,Moderate
1988-02,1988,2,Saskatchewan,32.0,32.0,1.0,Moderate
1988-02,1988,2,"Saskatoon, Saskatchewan",39.8,36.8,0.9246231155778895,Moderate
1988-02,1988,2,"St. Catharines-Niagara, Ontario",46.7,62.4,1.336188436830835,High Speculation
1988-02,1988,2,"St. John's, Newfoundland and Labrador",42.3,38.3,0.9054373522458629,Moderate
1988-02,1988,2,"Toronto, Ontario",45.0,54.4,1.208888888888889,High Speculation
1988-02,1988,2,"Vancouver, British Columbia",81.3,54.9,0.6752767527675276,House-Driven
1988-02,1988,2,"Victoria, British Columbia",154.5,35.7,0.23106796116504857,House-Driven
1988-02,1988,2,"Windsor, Ontario",81.4,62.6,0.769041769041769,House-Driven
1988-02,1988,2,"Winnipeg, Manitoba",40.8,31.8,0.7794117647058825,House-Driven
1988-03,1988,3,Alberta,31.1,25.8,0.8295819935691319,Moderate
1988-03,1988,3,Atlantic Region,56.2,48.7,0.8665480427046264,Moderate
1988-03,1988,3,British Columbia,86.6,52.4,0.605080831408776,House-Driven
1988-03,1988,3,"Calgary, Alberta",27.9,24.3,0.870967741935484,Moderate
1988-03,1988,3,Canada,50.6,47.4,0.9367588932806323,Moderate
1988-03,1988,3,"Edmonton, Alberta",36.9,28.2,0.7642276422764228,House-Driven
1988-03,1988,3,"Greater Sudbury, Ontario",75.0,62.5,0.8333333333333334,Moderate
1988-03,1988,3,"Halifax, Nova Scotia",53.5,56.3,1.0523364485981308,Moderate
1988-03,1988,3,"Hamilton, Ontario",48.3,70.9,1.4679089026915115,High Speculation
1988-03,1988,3,"Kitchener-Cambridge-Waterloo, Ontario",54.2,73.1,1.3487084870848707,High Speculation
1988-03,1988,3,"London, Ontario",46.3,67.3,1.4535637149028078,High Speculation
1988-03,1988,3,Manitoba,40.7,31.8,0.7813267813267812,House-Driven
1988-03,1988,3,"Montréal, Quebec",49.9,47.4,0.9498997995991983,Moderate
1988-03,1988,3,New Brunswick,79.0,66.6,0.8430379746835442,Moderate
1988-03,1988,3,Newfoundland and Labrador,42.3,38.3,0.9054373522458629,Moderate
1988-03,1988,3,Nova Scotia,53.5,56.3,1.0523364485981308,Moderate
1988-03,1988,3,Ontario,47.3,57.9,1.2241014799154335,High Speculation
1988-03,1988,3,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",47.1,63.0,1.3375796178343948,High Speculation
1988-03,1988,3,Prairie Region,33.2,28.3,0.8524096385542168,Moderate
1988-03,1988,3,Quebec,50.8,44.1,0.8681102362204726,Moderate
1988-03,1988,3,"Québec, Quebec",55.2,34.1,0.6177536231884058,House-Driven
1988-03,1988,3,"Regina, Saskatchewan",25.3,26.2,1.0355731225296443,Moderate
1988-03,1988,3,"Saint John, Fredericton, and Moncton, New Brunswick",79.0,66.6,0.8430379746835442,Moderate
1988-03,1988,3,Saskatchewan,32.1,32.0,0.9968847352024922,Moderate
1988-03,1988,3,"Saskatoon, Saskatchewan",39.9,36.8,0.9223057644110275,Moderate
1988-03,1988,3,"St. Catharines-Niagara, Ontario",47.7,63.0,1.320754716981132,High Speculation
1988-03,1988,3,"St. John's, Newfoundland and Labrador",42.3,38.3,0.9054373522458629,Moderate
1988-03,1988,3,"Toronto, Ontario",45.6,55.3,1.2127192982456139,High Speculation
1988-03,1988,3,"Vancouver, British Columbia",81.3,54.9,0.6752767527675276,House-Driven
1988-03,1988,3,"Victoria, British Columbia",154.7,37.8,0.24434389140271492,House-Driven
1988-03,1988,3,"Windsor, Ontario",81.5,63.3,0.7766871165644171,House-Driven
1988-03,1988,3,"Winnipeg, Manitoba",40.7,31.8,0.7813267813267812,House-Driven
1988-04,1988,4,Alberta,31.3,25.9,0.8274760383386581,Moderate
1988-04,1988,4,Atlantic Region,56.7,48.7,0.8589065255731922,Moderate
1988-04,1988,4,British Columbia,87.4,52.5,0.6006864988558352,House-Driven
1988-04,1988,4,"Calgary, Alberta",28.2,24.5,0.8687943262411347,Moderate
1988-04,1988,4,Canada,51.5,48.3,0.9378640776699029,Moderate
1988-04,1988,4,"Edmonton, Alberta",37.0,28.3,0.7648648648648649,House-Driven
1988-04,1988,4,"Greater Sudbury, Ontario",75.2,64.4,0.8563829787234043,Moderate
1988-04,1988,4,"Halifax, Nova Scotia",53.5,56.3,1.0523364485981308,Moderate
1988-04,1988,4,"Hamilton, Ontario",48.5,70.9,1.461855670103093,High Speculation
1988-04,1988,4,"Kitchener-Cambridge-Waterloo, Ontario",54.4,73.2,1.3455882352941178,High Speculation
1988-04,1988,4,"London, Ontario",47.8,68.2,1.4267782426778244,High Speculation
1988-04,1988,4,Manitoba,40.7,32.1,0.7886977886977887,House-Driven
1988-04,1988,4,"Montréal, Quebec",50.2,47.2,0.9402390438247012,Moderate
1988-04,1988,4,New Brunswick,82.1,66.6,0.8112058465286236,Moderate
1988-04,1988,4,Newfoundland and Labrador,42.3,38.3,0.9054373522458629,Moderate
1988-04,1988,4,Nova Scotia,53.5,56.3,1.0523364485981308,Moderate
1988-04,1988,4,Ontario,48.6,60.1,1.2366255144032923,High Speculation
1988-04,1988,4,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",47.6,63.9,1.3424369747899159,High Speculation
1988-04,1988,4,Prairie Region,33.3,28.5,0.8558558558558559,Moderate
1988-04,1988,4,Quebec,51.1,44.0,0.8610567514677103,Moderate
1988-04,1988,4,"Québec, Quebec",55.6,34.5,0.6205035971223022,House-Driven
1988-04,1988,4,"Regina, Saskatchewan",25.4,26.2,1.031496062992126,Moderate
1988-04,1988,4,"Saint John, Fredericton, and Moncton, New Brunswick",82.1,66.6,0.8112058465286236,Moderate
1988-04,1988,4,Saskatchewan,32.2,32.0,0.9937888198757763,Moderate
1988-04,1988,4,"Saskatoon, Saskatchewan",39.9,36.8,0.9223057644110275,Moderate
1988-04,1988,4,"St. Catharines-Niagara, Ontario",47.9,63.0,1.315240083507307,High Speculation
1988-04,1988,4,"St. John's, Newfoundland and Labrador",42.3,38.3,0.9054373522458629,Moderate
1988-04,1988,4,"Toronto, Ontario",47.4,58.2,1.2278481012658229,High Speculation
1988-04,1988,4,"Vancouver, British Columbia",82.1,54.9,0.6686967113276492,House-Driven
1988-04,1988,4,"Victoria, British Columbia",155.2,38.0,0.2448453608247423,House-Driven
1988-04,1988,4,"Windsor, Ontario",81.2,63.3,0.7795566502463054,House-Driven
1988-04,1988,4,"Winnipeg, Manitoba",40.7,32.1,0.7886977886977887,House-Driven
1988-05,1988,5,Alberta,31.3,26.1,0.8338658146964857,Moderate
1988-05,1988,5,Atlantic Region,56.8,48.7,0.8573943661971832,Moderate
1988-05,1988,5,British Columbia,87.1,52.5,0.6027554535017222,House-Driven
1988-05,1988,5,"Calgary, Alberta",28.2,24.8,0.8794326241134752,Moderate
1988-05,1988,5,Canada,52.1,49.3,0.946257197696737,Moderate
1988-05,1988,5,"Edmonton, Alberta",37.1,28.5,0.7681940700808625,House-Driven
1988-05,1988,5,"Greater Sudbury, Ontario",76.3,64.4,0.8440366972477066,Moderate
1988-05,1988,5,"Halifax, Nova Scotia",53.7,56.3,1.0484171322160147,Moderate
1988-05,1988,5,"Hamilton, Ontario",49.2,70.9,1.4410569105691058,High Speculation
1988-05,1988,5,"Kitchener-Cambridge-Waterloo, Ontario",54.7,73.7,1.3473491773308959,High Speculation
1988-05,1988,5,"London, Ontario",48.9,68.3,1.3967280163599183,High Speculation
1988-05,1988,5,Manitoba,40.5,32.1,0.7925925925925926,House-Driven
1988-05,1988,5,"Montréal, Quebec",50.6,47.4,0.9367588932806323,Moderate
1988-05,1988,5,New Brunswick,82.1,66.6,0.8112058465286236,Moderate
1988-05,1988,5,Newfoundland and Labrador,42.6,38.3,0.8990610328638496,Moderate
1988-05,1988,5,Nova Scotia,53.7,56.3,1.0484171322160147,Moderate
1988-05,1988,5,Ontario,49.5,62.0,1.2525252525252526,High Speculation
1988-05,1988,5,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",47.9,66.1,1.3799582463465552,High Speculation
1988-05,1988,5,Prairie Region,33.4,28.7,0.8592814371257486,Moderate
1988-05,1988,5,Quebec,51.6,44.5,0.8624031007751938,Moderate
1988-05,1988,5,"Québec, Quebec",56.1,35.4,0.6310160427807486,House-Driven
1988-05,1988,5,"Regina, Saskatchewan",25.5,26.3,1.031372549019608,Moderate
1988-05,1988,5,"Saint John, Fredericton, and Moncton, New Brunswick",82.1,66.6,0.8112058465286236,Moderate
1988-05,1988,5,Saskatchewan,32.2,32.1,0.9968944099378881,Moderate
1988-05,1988,5,"Saskatoon, Saskatchewan",39.9,36.8,0.9223057644110275,Moderate
1988-05,1988,5,"St. Catharines-Niagara, Ontario",47.7,63.0,1.320754716981132,High Speculation
1988-05,1988,5,"St. John's, Newfoundland and Labrador",42.6,38.3,0.8990610328638496,Moderate
1988-05,1988,5,"Toronto, Ontario",48.5,60.8,1.2536082474226804,High Speculation
1988-05,1988,5,"Vancouver, British Columbia",81.8,55.1,0.6735941320293399,House-Driven
1988-05,1988,5,"Victoria, British Columbia",155.5,38.1,0.245016077170418,House-Driven
1988-05,1988,5,"Windsor, Ontario",81.5,63.6,0.7803680981595092,House-Driven
1988-05,1988,5,"Winnipeg, Manitoba",40.5,32.1,0.7925925925925926,House-Driven
1988-06,1988,6,Alberta,31.4,26.2,0.8343949044585988,Moderate
1988-06,1988,6,Atlantic Region,56.8,49.7,0.8750000000000001,Moderate
1988-06,1988,6,British Columbia,88.2,53.2,0.6031746031746031,House-Driven
1988-06,1988,6,"Calgary, Alberta",28.3,24.8,0.8763250883392226,Moderate
1988-06,1988,6,Canada,52.4,50.3,0.9599236641221374,Moderate
1988-06,1988,6,"Edmonton, Alberta",37.1,28.7,0.7735849056603773,House-Driven
1988-06,1988,6,"Greater Sudbury, Ontario",77.1,67.0,0.8690012970168612,Moderate
1988-06,1988,6,"Halifax, Nova Scotia",53.7,57.8,1.0763500931098695,Moderate
1988-06,1988,6,"Hamilton, Ontario",49.2,70.8,1.4390243902439024,High Speculation
1988-06,1988,6,"Kitchener-Cambridge-Waterloo, Ontario",55.1,78.1,1.4174228675136116,High Speculation
1988-06,1988,6,"London, Ontario",49.3,70.6,1.432048681541582,High Speculation
1988-06,1988,6,Manitoba,40.5,32.2,0.7950617283950618,House-Driven
1988-06,1988,6,"Montréal, Quebec",50.7,47.4,0.9349112426035502,Moderate
1988-06,1988,6,New Brunswick,82.1,67.4,0.8209500609013399,Moderate
1988-06,1988,6,Newfoundland and Labrador,42.6,38.3,0.8990610328638496,Moderate
1988-06,1988,6,Nova Scotia,53.7,57.8,1.0763500931098695,Moderate
1988-06,1988,6,Ontario,49.8,64.0,1.285140562248996,High Speculation
1988-06,1988,6,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",47.9,66.7,1.3924843423799584,High Speculation
1988-06,1988,6,Prairie Region,33.4,28.8,0.8622754491017964,Moderate
1988-06,1988,6,Quebec,51.6,44.6,0.8643410852713178,Moderate
1988-06,1988,6,"Québec, Quebec",56.1,35.8,0.6381461675579322,House-Driven
1988-06,1988,6,"Regina, Saskatchewan",25.3,26.3,1.0395256916996047,Moderate
1988-06,1988,6,"Saint John, Fredericton, and Moncton, New Brunswick",82.1,67.4,0.8209500609013399,Moderate
1988-06,1988,6,Saskatchewan,32.3,32.4,1.0030959752321982,Moderate
1988-06,1988,6,"Saskatoon, Saskatchewan",40.2,37.4,0.9303482587064675,Moderate
1988-06,1988,6,"St. Catharines-Niagara, Ontario",47.7,63.6,1.3333333333333333,High Speculation
1988-06,1988,6,"St. John's, Newfoundland and Labrador",42.6,38.3,0.8990610328638496,Moderate
1988-06,1988,6,"Toronto, Ontario",48.9,63.0,1.2883435582822087,High Speculation
1988-06,1988,6,"Vancouver, British Columbia",83.0,55.9,0.6734939759036145,House-Driven
1988-06,1988,6,"Victoria, British Columbia",155.5,38.1,0.245016077170418,House-Driven
1988-06,1988,6,"Windsor, Ontario",81.5,63.6,0.7803680981595092,House-Driven
1988-06,1988,6,"Winnipeg, Manitoba",40.5,32.2,0.7950617283950618,House-Driven
1988-07,1988,7,Alberta,31.6,26.7,0.8449367088607594,Moderate
1988-07,1988,7,Atlantic Region,56.8,49.7,0.8750000000000001,Moderate
1988-07,1988,7,British Columbia,88.5,53.3,0.6022598870056497,House-Driven
1988-07,1988,7,"Calgary, Alberta",28.4,25.2,0.8873239436619719,Moderate
1988-07,1988,7,Canada,52.5,50.6,0.9638095238095238,Moderate
1988-07,1988,7,"Edmonton, Alberta",37.2,29.3,0.7876344086021505,House-Driven
1988-07,1988,7,"Greater Sudbury, Ontario",77.3,67.0,0.8667529107373868,Moderate
1988-07,1988,7,"Halifax, Nova Scotia",53.7,57.8,1.0763500931098695,Moderate
1988-07,1988,7,"Hamilton, Ontario",49.3,70.8,1.436105476673428,High Speculation
1988-07,1988,7,"Kitchener-Cambridge-Waterloo, Ontario",55.2,78.1,1.4148550724637678,High Speculation
1988-07,1988,7,"London, Ontario",48.2,71.7,1.487551867219917,High Speculation
1988-07,1988,7,Manitoba,40.5,32.2,0.7950617283950618,House-Driven
1988-07,1988,7,"Montréal, Quebec",50.7,47.4,0.9349112426035502,Moderate
1988-07,1988,7,New Brunswick,82.1,67.4,0.8209500609013399,Moderate
1988-07,1988,7,Newfoundland and Labrador,42.6,38.3,0.8990610328638496,Moderate
1988-07,1988,7,Nova Scotia,53.7,57.8,1.0763500931098695,Moderate
1988-07,1988,7,Ontario,49.9,64.4,1.2905811623246495,High Speculation
1988-07,1988,7,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",47.9,67.1,1.4008350730688934,High Speculation
1988-07,1988,7,Prairie Region,33.4,29.1,0.8712574850299402,Moderate
1988-07,1988,7,Quebec,51.6,44.6,0.8643410852713178,Moderate
1988-07,1988,7,"Québec, Quebec",56.2,35.8,0.6370106761565836,House-Driven
1988-07,1988,7,"Regina, Saskatchewan",25.3,26.3,1.0395256916996047,Moderate
1988-07,1988,7,"Saint John, Fredericton, and Moncton, New Brunswick",82.1,67.4,0.8209500609013399,Moderate
1988-07,1988,7,Saskatchewan,32.3,32.5,1.0061919504643964,Moderate
1988-07,1988,7,"Saskatoon, Saskatchewan",40.2,37.5,0.9328358208955223,Moderate
1988-07,1988,7,"St. Catharines-Niagara, Ontario",48.3,63.6,1.3167701863354038,High Speculation
1988-07,1988,7,"St. John's, Newfoundland and Labrador",42.6,38.3,0.8990610328638496,Moderate
1988-07,1988,7,"Toronto, Ontario",49.1,63.5,1.2932790224032586,High Speculation
1988-07,1988,7,"Vancouver, British Columbia",83.2,55.9,0.671875,House-Driven
1988-07,1988,7,"Victoria, British Columbia",156.3,38.5,0.24632117722328853,House-Driven
1988-07,1988,7,"Windsor, Ontario",81.5,63.6,0.7803680981595092,House-Driven
1988-07,1988,7,"Winnipeg, Manitoba",40.5,32.2,0.7950617283950618,House-Driven
1988-08,1988,8,Alberta,31.7,27.2,0.8580441640378549,Moderate
1988-08,1988,8,Atlantic Region,57.0,49.7,0.8719298245614036,Moderate
1988-08,1988,8,British Columbia,88.5,54.1,0.6112994350282486,House-Driven
1988-08,1988,8,"Calgary, Alberta",28.7,25.4,0.8850174216027874,Moderate
1988-08,1988,8,Canada,53.0,50.9,0.960377358490566,Moderate
1988-08,1988,8,"Edmonton, Alberta",37.3,30.1,0.8069705093833781,Moderate
1988-08,1988,8,"Greater Sudbury, Ontario",77.3,67.0,0.8667529107373868,Moderate
1988-08,1988,8,"Halifax, Nova Scotia",53.7,57.8,1.0763500931098695,Moderate
1988-08,1988,8,"Hamilton, Ontario",50.8,71.7,1.4114173228346458,High Speculation
1988-08,1988,8,"Kitchener-Cambridge-Waterloo, Ontario",55.7,78.1,1.4021543985637341,High Speculation
1988-08,1988,8,"London, Ontario",48.8,72.2,1.4795081967213117,High Speculation
1988-08,1988,8,Manitoba,40.5,32.2,0.7950617283950618,House-Driven
1988-08,1988,8,"Montréal, Quebec",51.0,48.0,0.9411764705882353,Moderate
1988-08,1988,8,New Brunswick,82.1,67.4,0.8209500609013399,Moderate
1988-08,1988,8,Newfoundland and Labrador,43.2,38.5,0.8912037037037036,Moderate
1988-08,1988,8,Nova Scotia,53.7,57.8,1.0763500931098695,Moderate
1988-08,1988,8,Ontario,50.8,64.4,1.267716535433071,High Speculation
1988-08,1988,8,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",48.0,67.1,1.3979166666666665,High Speculation
1988-08,1988,8,Prairie Region,33.5,29.4,0.8776119402985074,Moderate
1988-08,1988,8,Quebec,51.9,45.0,0.8670520231213873,Moderate
1988-08,1988,8,"Québec, Quebec",56.4,36.2,0.6418439716312058,House-Driven
1988-08,1988,8,"Regina, Saskatchewan",25.3,26.5,1.0474308300395256,Moderate
1988-08,1988,8,"Saint John, Fredericton, and Moncton, New Brunswick",82.1,67.4,0.8209500609013399,Moderate
1988-08,1988,8,Saskatchewan,32.3,32.5,1.0061919504643964,Moderate
1988-08,1988,8,"Saskatoon, Saskatchewan",40.2,37.5,0.9328358208955223,Moderate
1988-08,1988,8,"St. Catharines-Niagara, Ontario",48.3,63.6,1.3167701863354038,High Speculation
1988-08,1988,8,"St. John's, Newfoundland and Labrador",43.2,38.5,0.8912037037037036,Moderate
1988-08,1988,8,"Toronto, Ontario",50.2,63.5,1.2649402390438247,High Speculation
1988-08,1988,8,"Vancouver, British Columbia",83.2,56.9,0.6838942307692307,House-Driven
1988-08,1988,8,"Victoria, British Columbia",156.3,38.5,0.24632117722328853,House-Driven
1988-08,1988,8,"Windsor, Ontario",81.5,63.6,0.7803680981595092,House-Driven
1988-08,1988,8,"Winnipeg, Manitoba",40.5,32.2,0.7950617283950618,House-Driven
1988-09,1988,9,Alberta,31.7,27.2,0.8580441640378549,Moderate
1988-09,1988,9,Atlantic Region,57.6,49.7,0.8628472222222222,Moderate
1988-09,1988,9,British Columbia,88.7,55.3,0.6234498308906425,House-Driven
1988-09,1988,9,"Calgary, Alberta",28.7,25.4,0.8850174216027874,Moderate
1988-09,1988,9,Canada,53.8,52.3,0.9721189591078067,Moderate
1988-09,1988,9,"Edmonton, Alberta",37.3,30.1,0.8069705093833781,Moderate
1988-09,1988,9,"Greater Sudbury, Ontario",77.2,67.0,0.8678756476683938,Moderate
1988-09,1988,9,"Halifax, Nova Scotia",54.4,57.8,1.0625,Moderate
1988-09,1988,9,"Hamilton, Ontario",50.8,71.7,1.4114173228346458,High Speculation
1988-09,1988,9,"Kitchener-Cambridge-Waterloo, Ontario",55.8,80.5,1.442652329749104,High Speculation
1988-09,1988,9,"London, Ontario",49.0,73.1,1.4918367346938775,High Speculation
1988-09,1988,9,Manitoba,40.6,32.3,0.795566502463054,House-Driven
1988-09,1988,9,"Montréal, Quebec",51.2,48.0,0.9375,Moderate
1988-09,1988,9,New Brunswick,82.1,67.4,0.8209500609013399,Moderate
1988-09,1988,9,Newfoundland and Labrador,43.4,38.5,0.8870967741935484,Moderate
1988-09,1988,9,Nova Scotia,54.4,57.8,1.0625,Moderate
1988-09,1988,9,Ontario,52.0,67.0,1.2884615384615385,High Speculation
1988-09,1988,9,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",48.2,67.8,1.4066390041493775,High Speculation
1988-09,1988,9,Prairie Region,33.5,29.4,0.8776119402985074,Moderate
