ref_date,year,month,geo,price_category,value,status,value_last_year,yoy_change
2008-10,2008,10,Canada,Total (house and land),87.9,normal,86.6,1.5011547344110987
2008-11,2008,11,Canada,Total (house and land),87.7,normal,87.0,0.8045977011494285
2008-12,2008,12,Canada,Total (house and land),87.5,normal,87.1,0.4592422502870329
2009-01,2009,1,Canada,Total (house and land),87.0,normal,87.6,-0.6849315068493086
2009-02,2009,2,Canada,Total (house and land),86.4,normal,87.9,-1.7064846416382253
2009-03,2009,3,Canada,Total (house and land),86.0,normal,88.1,-2.383654937570936
2009-04,2009,4,Canada,Total (house and land),85.5,normal,88.1,-2.951191827468779
2009-05,2009,5,Canada,Total (house and land),85.4,normal,88.1,-3.0646992054483415
2009-06,2009,6,Canada,Total (house and land),85.2,normal,88.2,-3.401360544217687
2009-07,2009,7,Canada,Total (house and land),85.4,normal,88.2,-3.174603174603171
2009-08,2009,8,Canada,Total (house and land),85.5,normal,88.2,-3.0612244897959213
2009-09,2009,9,Canada,Total (house and land),85.9,normal,88.3,-2.718006795016978
2009-10,2009,10,Canada,Total (house and land),86.1,normal,87.9,-2.047781569965883
2009-11,2009,11,Canada,Total (house and land),86.4,normal,87.7,-1.4823261117445805
2009-12,2009,12,Canada,Total (house and land),86.7,normal,87.5,-0.914285714285711
2010-01,2010,1,Canada,Total (house and land),87.1,normal,87.0,0.11494252873562566
2010-02,2010,2,Canada,Total (house and land),87.1,normal,86.4,0.8101851851851719
2010-03,2010,3,Canada,Total (house and land),87.4,normal,86.0,1.6279069767441927
2010-04,2010,4,Canada,Total (house and land),87.6,normal,85.5,2.4561403508771864
2010-05,2010,5,Canada,Total (house and land),87.9,normal,85.4,2.9274004683840746
2010-06,2010,6,Canada,Total (house and land),88.0,normal,85.2,3.2863849765258184
2010-07,2010,7,Canada,Total (house and land),87.9,normal,85.4,2.9274004683840746
2010-08,2010,8,Canada,Total (house and land),88.0,normal,85.5,2.923976608187134
2010-09,2010,9,Canada,Total (house and land),88.1,normal,85.9,2.5611175785797307
2010-10,2010,10,Canada,Total (house and land),88.2,normal,86.1,2.4390243902439126
2010-11,2010,11,Canada,Total (house and land),88.4,normal,86.4,2.314814814814815
2010-12,2010,12,Canada,Total (house and land),88.4,normal,86.7,1.9607843137254932
2011-01,2011,1,Canada,Total (house and land),88.6,normal,87.1,1.7221584385763493
2011-02,2011,2,Canada,Total (house and land),89.0,normal,87.1,2.181400688863382
2011-03,2011,3,Canada,Total (house and land),89.0,normal,87.4,1.8306636155606342
2011-04,2011,4,Canada,Total (house and land),89.2,normal,87.6,1.82648401826485
2011-05,2011,5,Canada,Total (house and land),89.6,normal,87.9,1.9340159271899755
2011-06,2011,6,Canada,Total (house and land),89.8,normal,88.0,2.0454545454545423
2011-07,2011,7,Canada,Total (house and land),89.9,normal,87.9,2.2753128555176336
2011-08,2011,8,Canada,Total (house and land),90.0,normal,88.0,2.272727272727273
2011-09,2011,9,Canada,Total (house and land),90.1,normal,88.1,2.270147559591374
2011-10,2011,10,Canada,Total (house and land),90.3,normal,88.2,2.3809523809523747
2011-11,2011,11,Canada,Total (house and land),90.6,normal,88.4,2.488687782805417
2011-12,2011,12,Canada,Total (house and land),90.7,normal,88.4,2.6018099547511278
2012-01,2012,1,Canada,Total (house and land),90.8,normal,88.6,2.48306997742664
2012-02,2012,2,Canada,Total (house and land),91.0,normal,89.0,2.247191011235955
2012-03,2012,3,Canada,Total (house and land),91.3,normal,89.0,2.584269662921345
2012-04,2012,4,Canada,Total (house and land),91.5,normal,89.2,2.5784753363228665
2012-05,2012,5,Canada,Total (house and land),91.7,normal,89.6,2.3437500000000098
2012-06,2012,6,Canada,Total (house and land),91.9,normal,89.8,2.3385300668151543
2012-07,2012,7,Canada,Total (house and land),92.0,normal,89.9,2.3359288097886477
2012-08,2012,8,Canada,Total (house and land),92.1,normal,90.0,2.333333333333327
2012-09,2012,9,Canada,Total (house and land),92.3,normal,90.1,2.4417314095449534
2012-10,2012,10,Canada,Total (house and land),92.5,normal,90.3,2.436323366555928
2012-11,2012,11,Canada,Total (house and land),92.6,normal,90.6,2.207505518763797
2012-12,2012,12,Canada,Total (house and land),92.7,normal,90.7,2.2050716648291067
2013-01,2013,1,Canada,Total (house and land),92.8,normal,90.8,2.2026431718061676
2013-02,2013,2,Canada,Total (house and land),93.0,normal,91.0,2.197802197802198
2013-03,2013,3,Canada,Total (house and land),93.0,normal,91.3,1.8619934282584916
2013-04,2013,4,Canada,Total (house and land),93.2,normal,91.5,1.8579234972677625
2013-05,2013,5,Canada,Total (house and land),93.4,normal,91.7,1.8538713195201777
2013-06,2013,6,Canada,Total (house and land),93.5,normal,91.9,1.7410228509249122
2013-07,2013,7,Canada,Total (house and land),93.6,normal,92.0,1.7391304347826024
2013-08,2013,8,Canada,Total (house and land),93.7,normal,92.1,1.7372421281216164
2013-09,2013,9,Canada,Total (house and land),93.8,normal,92.3,1.6251354279523293
2013-10,2013,10,Canada,Total (house and land),93.8,normal,92.5,1.4054054054054024
2013-11,2013,11,Canada,Total (house and land),93.9,normal,92.6,1.4038876889848937
2013-12,2013,12,Canada,Total (house and land),93.9,normal,92.7,1.2944983818770257
2014-01,2014,1,Canada,Total (house and land),94.1,normal,92.8,1.4008620689655142
2014-02,2014,2,Canada,Total (house and land),94.4,normal,93.0,1.5053763440860277
2014-03,2014,3,Canada,Total (house and land),94.5,normal,93.0,1.6129032258064515
2014-04,2014,4,Canada,Total (house and land),94.7,normal,93.2,1.6094420600858368
2014-05,2014,5,Canada,Total (house and land),94.8,normal,93.4,1.4989293361884277
2014-06,2014,6,Canada,Total (house and land),94.9,normal,93.5,1.4973262032085621
2014-07,2014,7,Canada,Total (house and land),94.9,normal,93.6,1.388888888888901
2014-08,2014,8,Canada,Total (house and land),95.2,normal,93.7,1.6008537886872998
2014-09,2014,9,Canada,Total (house and land),95.3,normal,93.8,1.5991471215351813
2014-10,2014,10,Canada,Total (house and land),95.4,normal,93.8,1.7057569296375357
2014-11,2014,11,Canada,Total (house and land),95.5,normal,93.9,1.7039403620873208
2014-12,2014,12,Canada,Total (house and land),95.5,normal,93.9,1.7039403620873208
2015-01,2015,1,Canada,Total (house and land),95.5,normal,94.1,1.4877789585547352
2015-02,2015,2,Canada,Total (house and land),95.6,normal,94.4,1.271186440677954
2015-03,2015,3,Canada,Total (house and land),95.7,normal,94.5,1.2698412698412729
2015-04,2015,4,Canada,Total (house and land),95.7,normal,94.7,1.0559662090813093
2015-05,2015,5,Canada,Total (house and land),95.9,normal,94.8,1.1603375527426252
2015-06,2015,6,Canada,Total (house and land),96.1,normal,94.9,1.2644889357218005
2015-07,2015,7,Canada,Total (house and land),96.2,normal,94.9,1.3698630136986272
2015-08,2015,8,Canada,Total (house and land),96.5,normal,95.2,1.365546218487392
2015-09,2015,9,Canada,Total (house and land),96.6,normal,95.3,1.3641133263378775
2015-10,2015,10,Canada,Total (house and land),96.8,normal,95.4,1.467505241090138
2015-11,2015,11,Canada,Total (house and land),96.9,normal,95.5,1.4659685863874405
2015-12,2015,12,Canada,Total (house and land),97.0,normal,95.5,1.5706806282722512
2016-01,2016,1,Canada,Total (house and land),97.1,normal,95.5,1.675392670157062
2016-02,2016,2,Canada,Total (house and land),97.3,normal,95.6,1.778242677824271
2016-03,2016,3,Canada,Total (house and land),97.5,normal,95.7,1.8808777429467054
2016-04,2016,4,Canada,Total (house and land),97.7,normal,95.7,2.089864158829676
2016-05,2016,5,Canada,Total (house and land),98.5,normal,95.9,2.711157455682997
2016-06,2016,6,Canada,Total (house and land),98.6,normal,96.1,2.601456815816858
2016-07,2016,7,Canada,Total (house and land),99.0,normal,96.2,2.9106029106029077
2016-08,2016,8,Canada,Total (house and land),99.1,normal,96.5,2.694300518134709
2016-09,2016,9,Canada,Total (house and land),99.3,normal,96.6,2.7950310559006244
2016-10,2016,10,Canada,Total (house and land),99.7,normal,96.8,2.995867768595047
2016-11,2016,11,Canada,Total (house and land),99.9,normal,96.9,3.095975232198142
2016-12,2016,12,Canada,Total (house and land),100.0,normal,97.0,3.0927835051546393
2017-01,2017,1,Canada,Total (house and land),100.1,normal,97.1,3.089598352214212
2017-02,2017,2,Canada,Total (house and land),100.5,normal,97.3,3.2887975334018527
2017-03,2017,3,Canada,Total (house and land),100.7,normal,97.5,3.2820512820512846
2017-04,2017,4,Canada,Total (house and land),101.5,normal,97.7,3.8894575230296797
2017-05,2017,5,Canada,Total (house and land),102.2,normal,98.5,3.756345177664978
2017-06,2017,6,Canada,Total (house and land),102.4,normal,98.6,3.8539553752535616
2017-07,2017,7,Canada,Total (house and land),102.8,normal,99.0,3.8383838383838356
2017-08,2017,8,Canada,Total (house and land),102.9,normal,99.1,3.8345105953582355
2017-09,2017,9,Canada,Total (house and land),103.1,normal,99.3,3.8267875125881137
2017-10,2017,10,Canada,Total (house and land),103.2,normal,99.7,3.510531594784353
2017-11,2017,11,Canada,Total (house and land),103.3,normal,99.9,3.4034034034033946
2017-12,2017,12,Canada,Total (house and land),103.3,normal,100.0,3.299999999999997
2018-01,2018,1,Canada,Total (house and land),103.3,normal,100.1,3.1968031968031996
2018-02,2018,2,Canada,Total (house and land),103.1,normal,100.5,2.58706467661691
2018-03,2018,3,Canada,Total (house and land),103.1,normal,100.7,2.383316782522335
2018-04,2018,4,Canada,Total (house and land),103.1,normal,101.5,1.57635467980295
2018-05,2018,5,Canada,Total (house and land),103.1,normal,102.2,0.8806262230919681
2018-06,2018,6,Canada,Total (house and land),103.2,normal,102.4,0.7812499999999972
2018-07,2018,7,Canada,Total (house and land),103.3,normal,102.8,0.48638132295719844
2018-08,2018,8,Canada,Total (house and land),103.3,normal,102.9,0.38872691933915593
2018-09,2018,9,Canada,Total (house and land),103.3,normal,103.1,0.19398642095053625
2018-10,2018,10,Canada,Total (house and land),103.3,normal,103.2,0.09689922480619605
2018-11,2018,11,Canada,Total (house and land),103.3,normal,103.3,0.0
2018-12,2018,12,Canada,Total (house and land),103.3,normal,103.3,0.0
2019-01,2019,1,Canada,Total (house and land),103.2,normal,103.3,-0.09680542110357629
2019-02,2019,2,Canada,Total (house and land),103.2,normal,103.1,0.09699321047527501
2019-03,2019,3,Canada,Total (house and land),103.2,normal,103.1,0.09699321047527501
2019-04,2019,4,Canada,Total (house and land),103.2,normal,103.1,0.09699321047527501
2019-05,2019,5,Canada,Total (house and land),103.1,normal,103.1,0.0
2019-06,2019,6,Canada,Total (house and land),103.0,normal,103.2,-0.19379844961240586
2019-07,2019,7,Canada,Total (house and land),102.9,normal,103.3,-0.387221684414319
2019-08,2019,8,Canada,Total (house and land),103.0,normal,103.3,-0.29041626331074266
2019-09,2019,9,Canada,Total (house and land),103.2,normal,103.3,-0.09680542110357629
2019-10,2019,10,Canada,Total (house and land),103.3,normal,103.3,0.0
2019-11,2019,11,Canada,Total (house and land),103.2,normal,103.3,-0.09680542110357629
2019-12,2019,12,Canada,Total (house and land),103.4,normal,103.3,0.09680542110359006
2020-01,2020,1,Canada,Total (house and land),103.4,normal,103.2,0.19379844961240586
2020-02,2020,2,Canada,Total (house and land),103.8,normal,103.2,0.5813953488372038
2020-03,2020,3,Canada,Total (house and land),104.1,normal,103.2,0.8720930232558056
2020-04,2020,4,Canada,Total (house and land),104.1,normal,103.2,0.8720930232558056
2020-05,2020,5,Canada,Total (house and land),104.2,normal,103.1,1.0669253152279423
2020-06,2020,6,Canada,Total (house and land),104.3,normal,103.0,1.2621359223300943
2020-07,2020,7,Canada,Total (house and land),104.7,normal,102.9,1.7492711370262364
2020-08,2020,8,Canada,Total (house and land),105.2,normal,103.0,2.13592233009709
2020-09,2020,9,Canada,Total (house and land),106.5,normal,103.2,3.1976744186046484
2020-10,2020,10,Canada,Total (house and land),107.3,normal,103.3,3.8722168441432716
2020-11,2020,11,Canada,Total (house and land),107.9,normal,103.2,4.554263565891476
2020-12,2020,12,Canada,Total (house and land),108.2,normal,103.4,4.642166344294001
2021-01,2021,1,Canada,Total (house and land),109.0,normal,103.4,5.415860735009665
2021-02,2021,2,Canada,Total (house and land),111.1,normal,103.8,7.032755298651249
2021-03,2021,3,Canada,Total (house and land),112.3,normal,104.1,7.877041306436122
2021-04,2021,4,Canada,Total (house and land),114.4,normal,104.1,9.894332372718551
2021-05,2021,5,Canada,Total (house and land),116.0,normal,104.2,11.32437619961612
2021-06,2021,6,Canada,Total (house and land),116.7,normal,104.3,11.888782358581022
2021-07,2021,7,Canada,Total (house and land),117.2,normal,104.7,11.938872970391595
2021-08,2021,8,Canada,Total (house and land),118.0,normal,105.2,12.167300380228134
2021-09,2021,9,Canada,Total (house and land),118.5,normal,106.5,11.267605633802818
2021-10,2021,10,Canada,Total (house and land),119.6,normal,107.3,11.463187325256289
2021-11,2021,11,Canada,Total (house and land),120.5,normal,107.9,11.677479147358659
2021-12,2021,12,Canada,Total (house and land),120.8,normal,108.2,11.645101663585947
2022-01,2022,1,Canada,Total (house and land),121.9,normal,109.0,11.834862385321106
2022-02,2022,2,Canada,Total (house and land),123.2,normal,111.1,10.891089108910899
2022-03,2022,3,Canada,Total (house and land),124.7,normal,112.3,11.041852181656283
2022-04,2022,4,Canada,Total (house and land),125.1,normal,114.4,9.353146853146843
2022-05,2022,5,Canada,Total (house and land),125.7,normal,116.0,8.362068965517244
2022-06,2022,6,Canada,Total (house and land),125.9,normal,116.7,7.883461868037705
2022-07,2022,7,Canada,Total (house and land),126.0,normal,117.2,7.508532423208189
2022-08,2022,8,Canada,Total (house and land),126.1,normal,118.0,6.864406779661013
2022-09,2022,9,Canada,Total (house and land),126.0,normal,118.5,6.329113924050633
2022-10,2022,10,Canada,Total (house and land),125.7,normal,119.6,5.100334448160543
2022-11,2022,11,Canada,Total (house and land),125.5,normal,120.5,4.149377593360995
2022-12,2022,12,Canada,Total (house and land),125.5,normal,120.8,3.8907284768211947
2023-01,2023,1,Canada,Total (house and land),125.2,normal,121.9,2.7071369975389636
2023-02,2023,2,Canada,Total (house and land),124.9,normal,123.2,1.3798701298701321
2023-03,2023,3,Canada,Total (house and land),124.9,normal,124.7,0.16038492381716346
2023-04,2023,4,Canada,Total (house and land),124.8,normal,125.1,-0.23980815347721596
2023-05,2023,5,Canada,Total (house and land),124.9,normal,125.7,-0.6364359586316604
2023-06,2023,6,Canada,Total (house and land),125.0,normal,125.9,-0.7148530579825303
2023-07,2023,7,Canada,Total (house and land),124.9,normal,126.0,-0.8730158730158686
2023-08,2023,8,Canada,Total (house and land),125.0,normal,126.1,-0.8723235527359194
2023-09,2023,9,Canada,Total (house and land),124.7,normal,126.0,-1.0317460317460294
2023-10,2023,10,Canada,Total (house and land),124.7,normal,125.7,-0.7955449482895784
2023-11,2023,11,Canada,Total (house and land),124.4,normal,125.5,-0.876494023904378
2023-12,2023,12,Canada,Total (house and land),124.4,normal,125.5,-0.876494023904378
2024-01,2024,1,Canada,Total (house and land),124.3,normal,125.2,-0.7188498402555956
2024-02,2024,2,Canada,Total (house and land),124.4,normal,124.9,-0.4003202562049639
2024-03,2024,3,Canada,Total (house and land),124.4,normal,124.9,-0.4003202562049639
2024-04,2024,4,Canada,Total (house and land),124.7,normal,124.8,-0.08012820512820057
2024-05,2024,5,Canada,Total (house and land),124.9,normal,124.9,0.0
2024-06,2024,6,Canada,Total (house and land),124.7,normal,125.0,-0.23999999999999772
2024-07,2024,7,Canada,Total (house and land),125.0,normal,124.9,0.08006405124098824
2024-08,2024,8,Canada,Total (house and land),125.0,normal,125.0,0.0
2024-09,2024,9,Canada,Total (house and land),125.0,normal,124.7,0.24057738572573947
2024-10,2024,10,Canada,Total (house and land),124.5,normal,124.7,-0.16038492381716346
1996-01,1996,1,"Charlottetown, Prince Edward Island",Total (house and land),82.0,normal,83.5,-1.7964071856287425
1996-02,1996,2,"Charlottetown, Prince Edward Island",Total (house and land),82.0,normal,83.5,-1.7964071856287425
1996-03,1996,3,"Charlottetown, Prince Edward Island",Total (house and land),83.0,normal,83.5,-0.5988023952095809
1996-04,1996,4,"Charlottetown, Prince Edward Island",Total (house and land),82.7,normal,83.1,-0.4813477737665361
1996-05,1996,5,"Charlottetown, Prince Edward Island",Total (house and land),82.7,normal,83.1,-0.4813477737665361
1996-06,1996,6,"Charlottetown, Prince Edward Island",Total (house and land),83.2,normal,83.0,0.24096385542169016
1996-07,1996,7,"Charlottetown, Prince Edward Island",Total (house and land),82.7,normal,82.4,0.3640776699029092
1996-08,1996,8,"Charlottetown, Prince Edward Island",Total (house and land),83.1,normal,82.6,0.6053268765133173
1996-09,1996,9,"Charlottetown, Prince Edward Island",Total (house and land),82.8,normal,82.8,0.0
1996-10,1996,10,"Charlottetown, Prince Edward Island",Total (house and land),83.5,normal,82.8,0.8454106280193271
1996-11,1996,11,"Charlottetown, Prince Edward Island",Total (house and land),82.6,normal,82.8,-0.24154589371981022
1996-12,1996,12,"Charlottetown, Prince Edward Island",Total (house and land),82.5,normal,82.5,0.0
1997-01,1997,1,"Charlottetown, Prince Edward Island",Total (house and land),82.5,normal,82.0,0.6097560975609756
1997-02,1997,2,"Charlottetown, Prince Edward Island",Total (house and land),82.9,normal,82.0,1.097560975609763
